id,category,count,keyword,카페이름,방문자리뷰,블로그리뷰,주소
1868894168,디저트,197.0,디저트,솔트 포레스트,197,129,서울 마포구 동교로46길 18-3 1층 솔트 포레스트
148650743,디저트,217.0,디저트,김보람 초콜릿 연남점,1288,3,서울 마포구 연희로 31 1층 김보람 초콜릿 홍대연남점
1083276741,디저트,3847.0,쿠키,모어쿠키,1058,288,서울 마포구 동교로 250 1층
1583720553,디저트,1053.0,쿠키,벨라쿠키 연남,481,209,서울 마포구 동교로 248 1층 벨라쿠키
774846660,디저트,140.0,스콘,카페하이웨스트 연남점,266,1002,서울 마포구 성미산로 167-9
1326436574,디저트,1667.0,케이크,케익다방 연남점,232,265,서울 마포구 동교로51안길 13 1층
1101866071,디저트,281.0,디저트,가스프,62,67,"서울 마포구 동교로 266-8 2층, GASP"
1270560918,디저트,360.0,디저트,도 도넛,301,165,서울 마포구 동교로38길 33-18 프라임빌딩 101호
1903102636,디저트,51.0,디저트,ttotto cuisine,70,64,서울 마포구 성미산로29안길 18 지층 101호
1099092209,디저트,1083.0,디저트,라프하우스,342,281,서울 마포구 동교로32길 10 2층 라프하우스
1355434470,디저트,800.0,디저트,페브,238,147,서울 마포구 동교로 262-11 2층 Feb
1601413537,디저트,435.0,쿠키,데얼커피,470,478,서울 마포구 동교로38안길 21 1층
1005400817,디저트,158.0,디저트,언페어피스,114,141,서울 마포구 성미산로29길 12 1층
1444446731,디저트,22.0,빵,위치앤그레텔,31,9,서울 마포구 성미산로17길 62 1층
1600748860,디저트,266.0,케이크,봄브레드,146,74,서울 마포구 성미산로27길 34
1592701591,디저트,23.0,디저트,탕후루Hub,36,52,서울 마포구 동교로38길 4 2층
1157056771,디저트,301.0,디저트,메리고라운드 연남점,414,107,서울 마포구 동교로50길 11 메리고라운드
36350986,디저트,494.0,케이크,포스트 케이크,528,50,서울 마포구 월드컵북로16길 64 1층
1018238643,디저트,246.0,디저트,프리즘연남,298,161,"서울 마포구 연희로1길 63 2,3층,루프탑"
1662471064,디저트,295.0,디저트,르누아즈,291,74,서울 마포구 동교로46길 42-9 지층
1008547388,디저트,90.0,디저트,플리퍼스 연남점,133,71,서울 마포구 동교로 235-1 3~5층
1115566217,디저트,1860.0,젤라또,다레젤라또 연남점,408,152,서울 마포구 동교로38길 35 지1층 1호
1530424893,디저트,86.0,디저트,꾸다방,132,23,서울 마포구 연희로1길 51 2층 201호
1358257052,디저트,306.0,케이크,바림케이크,114,48,서울 마포구 성미산로19길 21 1층 102호
1155196632,디저트,57.0,케이크,미로베이크,140,28,서울 마포구 동교로 252 1층
1910858491,디저트,83.0,빵,서울도넛츠 연남점,632,52,서울 마포구 연남로13길 5 1층
1528573639,디저트,377.0,빵,부빵,88,46,서울 마포구 성미산로29안길 18 2층 & 루프탑
1243694776,디저트,225.0,디저트,텐더리커피앤디저트,76,82,서울 마포구 성미산로29길 35 2층 202호
1577367029,디저트,77.0,디저트,카페몽슈슈 연남점,123,51,서울 마포구 동교로51길 73 1층
31481801,디저트,120.0,마카롱,마카롱롱롱,207,162,서울 마포구 성미산로26길 8 1층
1291868151,디저트,673.0,디저트,필엣필즈,201,149,서울 마포구 성미산로 153-14 1층
1562362196,디저트,896.0,케이크,얼웨이즈스프링,96,114,서울 마포구 성미산로 190-33 2층 201호
1282558007,디저트,615.0,케이크,메종미하벨,63,95,서울 마포구 성미산로29길 29-9 1.5층
1200953867,디저트,314.0,빵,거니노룰즈,255,38,서울 마포구 연남로5길 36
1156818422,디저트,839.0,디저트,카페 드 루왁,113,162,서울 마포구 성미산로 174 1층
1968958914,디저트,456.0,디저트,레드애플 연남점,456,296,서울 마포구 동교로46길 30 1층
1029465285,디저트,67.0,마카롱,오테라부띠끄,210,55,서울 마포구 연남로3길 13 1층 오테라부띠끄
1503395641,디저트,34.0,디저트,얀 yawn,194,38,서울 마포구 동교로34길 6 1층
1695706659,디저트,234.0,디저트,오랑제뜨22,214,139,서울 마포구 동교로29길 32 1층 오랑제뜨22
1060478054,디저트,1875.0,버터,왓어버터,349,98,서울 마포구 동교로51안길 19 1층
1377936012,디저트,59.0,디저트,낫낫커피,137,28,서울 마포구 연남로7길 14 꿈꾸는고래 1층
1788613753,디저트,111.0,케이크,키레네도시21C,131,84,서울 마포구 월드컵북로 48-3 1층
1737627220,디저트,172.0,버터,연남허니밀크,54,18,서울 마포구 동교로46길 42-3 102호
1884084183,디저트,653.0,케이크,플루프커피,418,90,서울 마포구 동교로46길 12 102호
1199734266,디저트,62.0,디저트,프롬딥그린,161,35,서울 마포구 연남로7길 38 1층 101호
1623011798,디저트,142.0,디저트,츄르릅,131,40,서울 마포구 동교로46길 42-6 지층
1569780844,디저트,204.0,케이크,햄니케이크,18,33,서울 마포구 연남로11길 33 1층
1965277728,디저트,73.0,케이크,시나모메,3,8,서울 마포구 동교로38안길 11-1 3층
1188660894,디저트,174.0,디저트,하유,88,88,서울 마포구 동교로51길 13 1층 2층
1430305980,디저트,122.0,디저트,타래커피,169,39,서울 마포구 동교로27길 50 1층 101호
1846091218,디저트,34.0,케이크,크리멜트,1,1,서울 마포구 동교로 248-2 4층 401호
1675191335,디저트,103.0,디저트,라보아르,266,32,서울 마포구 동교로51안길 24 1층
