id,category,count,keyword,카페이름,방문자리뷰,블로그리뷰,주소
1982193045,디저트,130,디저트,망원동티라미수 본점,2534,50,서울 마포구 포은로 87
1576059168,디저트,917,케이크,위켄드케이크,92,183,서울 마포구 망원로2길 69 3F
1867806692,디저트,180,디저트,에스트 에스트 에스트,148,77,서울 마포구 월드컵로23길 45 1층 est est est
1170734401,디저트,95,디저트,9ram,154,64,서울 마포구 포은로 105 2층(망원동)
1725528988,디저트,16,빵,버터크림팩토리 bucfac,204,101,서울 마포구 망원로11길 41 102호
38420402,디저트,270,빵,버터베이커리,2307,636,서울 마포구 동교로 226
1903611268,디저트,91,디저트,망디,68,14,서울 마포구 월드컵로29길 18 1층 101(우측)호
1883382302,디저트,165,디저트,79파운야드 망원본점,1455,280,서울 마포구 월드컵로13길 79 1층 105호 FOUNYARD
1757347465,디저트,667,케이크,픽셀,134,47,서울 마포구 망원로11길 29 1층 7호
1600352079,디저트,28,디저트,모구모구과자점 인 망원,140,8,서울 마포구 포은로 75 1층 모구모구과자점
1994374300,디저트,76,디저트,구뜨몽떼,70,18,서울 마포구 동교로 79 1층
1398878124,디저트,193,빵,빵쌤 마포구청점,2846,6,서울 마포구 방울내로11길 38
1208045059,디저트,314,쿠키,리벌티 망원,381,233,서울 마포구 망원로7길 65 1층
1908735902,디저트,214,디저트,셀렉티드 커피앤스윗츠,654,143,서울 마포구 망원로 62-3 2층
1405907736,디저트,91,빵,소소 베이크하우스,257,50,서울 마포구 포은로 146 1층
1799713903,디저트,115,디저트,이노몬트,118,33,서울 마포구 방울내로11길 26 1층 Inomont
1215776119,디저트,698,버터,퍼스널커피,708,80,서울 마포구 망원로6길 50 1층
1332344406,디저트,35,빵,꽈페 망원점,567,250,서울 마포구 포은로 83 1층
1989127521,디저트,288,디저트,merrily,101,51,서울 마포구 포은로 134-1 1층
662944975,디저트,238,케이크,오늘의 위로,260,260,서울 마포구 방울내로7길 29 1층
1401801033,디저트,15,스콘,프라이빗커피하우스,137,31,서울 마포구 월드컵로23길 38 1층
1469089588,디저트,1765,쿠키,쿠키바이브,179,91,서울 마포구 월드컵로25길 26 101동 1층 1-029호
1806226318,디저트,188,디저트,ex WHITE,599,663,서울 마포구 망원로6길 30 ex WHITE 망원시장본점
1270379459,디저트,65,디저트,망원디저트카페 롤링앤필링,96,336,서울 마포구 월드컵로 61 101호
1775186110,디저트,369,빵,마핑파,399,388,서울 마포구 포은로 74 2층
1228319924,디저트,184,디저트,오랑제뜨21,604,207,서울 마포구 월드컵로13길 79 1층 카페 오랑제뜨
1436548624,디저트,156,쿠키,오버스쿱,31,26,서울 마포구 망원로2길 82 지하 1층
1100190528,디저트,98,케이크,피치앤플러피,41,29,서울 마포구 월드컵로19길 42 1층
1210847446,디저트,120,빵,찰찰보리식빵 망원점,113,15,서울 마포구 월드컵로13길 34
1711314210,디저트,12,달콤하다,시우,302,31,서울 마포구 월드컵로 151 1층
35188260,디저트,128,빵,쁘띠보뇌르 망원점,1454,35,서울 마포구 망원로1길 10 쁘띠보뇌르
1635400713,디저트,33,케이크,카페밤비 2호점,416,79,서울 마포구 월드컵로21길 18 가동 1층
1031263856,디저트,108,디저트,삼공,103,27,서울 마포구 망원로1길 12 2층
1219682210,디저트,123,디저트,KONA,63,19,서울 마포구 월드컵로11길 67 1층
1151473604,디저트,91,디저트,마르뜨빙수카페,184,19,서울 마포구 포은로 106-1 1층
1095489390,디저트,99,케이크,소소한 작업실,79,18,서울 마포구 희우정로12길 8 1층
37879865,디저트,269,마카롱,뇽뇽마카롱,271,69,서울 마포구 희우정로 72 1층 뇽뇽마카롱
1837040356,디저트,171,빵,라디오망원,40,29,서울 마포구 망원로 39 1층 101호 라디오 망원
1946838154,디저트,55,디저트,덩크커피,336,286,서울 마포구 마포대로14나길 6 1층
1279344611,디저트,171,푸딩,비전스트롤 베이크샵,105,235,서울 마포구 망원로 61 (망원동)
1932164704,디저트,1386,마카롱,세리디저트,116,87,서울 마포구 포은로 67 1층 세리디저트
1901176717,디저트,60,쿠키,바나타이거 망원점,209,8,서울 마포구 포은로 121 1층 바나타이거커피 망원점
1000374656,디저트,80,푸딩,리파인드 카페,38,17,서울 마포구 월드컵로17길 7 지상1층
1071356852,디저트,163,케이크,데이지케이크,1510,17,서울 마포구 성미산로 190-3 1.5층
1064499748,디저트,127,베이커리,더지베이커리,85,35,서울 마포구 월드컵로11길 65
1732822448,디저트,81,빵,페스토 페스토,197,145,서울 마포구 희우정로16길 23-6 1층
1160322529,디저트,117,케이크,닷트케이크,14,14,서울 마포구 월드컵로25길 74 1층 3호
1133276112,디저트,592,마카롱,라이너스 베이크샵,196,67,서울 마포구 방울내로 71 1층 라이너스베이크샵
1069616156,디저트,16,디저트,할루,98,11,서울 마포구 포은로 133 1층
1685398218,디저트,72,마카롱,꺄넬,23,10,서울 마포구 방울내로7길 33 효성빌딩 1층
1835257154,디저트,14,디저트,후르츠바스켓,14,14,서울 마포구 희우정로10길 20 1층 fruitsbasket
1893701606,디저트,26,타르트,오더댄,20,2,서울 마포구 월드컵로25길 58 104호 odder than
1415692407,디저트,18,빵,컴포즈커피 망원시장점,378,2,서울 마포구 망원로8길 53
36830589,디저트,34,마카롱,그릿블라스트,2,127,서울 마포구 포은로 84 2층
1314460354,디저트,47,케이크,버터림,123,3,서울 마포구 월드컵로25길 26 1층
1988086351,디저트,22,디저트,예일타운커피랩 망원점,142,63,서울 마포구 망원로 67 1층
1105719467,디저트,1,케이크,댐댐케이크,6,1,서울 마포구 월드컵로25길 68 1층
